"location","date","hour","minute","level","time"
1612404,20110614,9,18,0.22,13.3875
1612404,20110614,9,24,0.23,13.3916666666667
1612404,20110614,9,30,0.24,13.3958333333333
1612404,20110614,9,36,0.26,13.4
1612404,20110614,9,42,0.27,13.4041666666667
1612404,20110614,9,48,0.29,13.4083333333333
1612404,20110614,9,54,0.3,13.4125
1612404,20110614,10,0,0.31,13.4166666666667
1612404,20110614,10,6,0.33,13.4208333333333
1612404,20110614,10,12,0.35,13.425
1612404,20110614,10,18,0.36,13.4291666666667
1612404,20110614,10,24,0.38,13.4333333333333
1612404,20110614,10,30,0.4,13.4375
1612404,20110614,10,36,0.41,13.4416666666667
1612404,20110614,10,42,0.43,13.4458333333333
1612404,20110614,10,48,0.44,13.45
1612404,20110614,10,54,0.46,13.4541666666667
1612404,20110614,11,0,0.47,13.4583333333333
1612404,20110614,11,6,0.49,13.4625
1612404,20110614,11,12,0.5,13.4666666666667
1612404,20110614,11,18,0.51,13.4708333333333
1612404,20110614,11,24,0.52,13.475
1612404,20110614,11,30,0.53,13.4791666666667
1612404,20110614,11,36,0.55,13.4833333333333
1612404,20110614,11,42,0.56,13.4875
1612404,20110614,11,48,0.56,13.4916666666667
1612404,20110614,11,54,0.57,13.4958333333333
1612404,20110614,12,0,0.58,13.5
1612404,20110614,12,6,0.59,13.5041666666667
1612404,20110614,12,12,0.59,13.5083333333333
1612404,20110614,12,18,0.6,13.5125
1612404,20110614,12,24,0.6,13.5166666666667
1612404,20110614,12,30,0.61,13.5208333333333
1612404,20110614,12,36,0.61,13.525
1612404,20110614,12,42,0.61,13.5291666666667
1612404,20110614,12,48,0.61,13.5333333333333
1612404,20110614,12,54,0.61,13.5375
1612404,20110614,13,0,0.6,13.5416666666667
1612404,20110614,13,6,0.6,13.5458333333333
1612404,20110614,13,12,0.6,13.55
1612404,20110614,13,18,0.59,13.5541666666667
1612404,20110614,13,24,0.58,13.5583333333333
1612404,20110614,13,30,0.57,13.5625
1612404,20110614,13,36,0.56,13.5666666666667
1612404,20110614,13,42,0.55,13.5708333333333
1612404,20110614,13,48,0.54,13.575
1612404,20110614,13,54,0.53,13.5791666666667
1612404,20110614,14,0,0.52,13.5833333333333
1612404,20110614,14,6,0.5,13.5875
1612404,20110614,14,12,0.48,13.5916666666667
1612404,20110614,14,18,0.47,13.5958333333333
1612404,20110614,14,24,0.45,13.6
1612404,20110614,14,30,0.43,13.6041666666667
1612404,20110614,14,36,0.41,13.6083333333333
1612404,20110614,14,42,0.38,13.6125
1612404,20110614,14,48,0.36,13.6166666666667
1612404,20110614,14,54,0.34,13.6208333333333
1612404,20110614,15,0,0.31,13.625
1612404,20110614,15,6,0.29,13.6291666666667
1612404,20110614,15,12,0.27,13.6333333333333
1612404,20110614,15,18,0.24,13.6375
1612404,20110614,15,24,0.22,13.6416666666667
1612404,20110614,15,30,0.19,13.6458333333333
1612404,20110614,15,36,0.17,13.65
1612404,20110614,15,42,0.14,13.6541666666667
1612404,20110614,15,48,0.11,13.6583333333333
1612404,20110614,15,54,0.09,13.6625
1612404,20110614,16,0,0.06,13.6666666666667
1612404,20110614,16,6,0.04,13.6708333333333
1612404,20110614,16,12,0.01,13.675
1612404,20110614,16,18,-0.01,13.6791666666667
1612404,20110614,16,24,-0.04,13.6833333333333
1612404,20110614,16,30,-0.06,13.6875
1612404,20110614,16,36,-0.08,13.6916666666667
1612404,20110614,16,42,-0.1,13.6958333333333
1612404,20110614,16,48,-0.12,13.7
1612404,20110614,16,54,-0.14,13.7041666666667
1612404,20110614,17,0,-0.16,13.7083333333333
1612404,20110614,17,6,-0.18,13.7125
1612404,20110614,17,12,-0.2,13.7166666666667
1612404,20110614,17,18,-0.22,13.7208333333333
1612404,20110614,17,24,-0.23,13.725
1612404,20110614,17,30,-0.24,13.7291666666667
1612404,20110614,17,36,-0.25,13.7333333333333
1612404,20110614,17,42,-0.26,13.7375
1612404,20110614,17,48,-0.27,13.7416666666667
1612404,20110614,17,54,-0.28,13.7458333333333
1612404,20110614,18,0,-0.28,13.75
1612404,20110614,18,6,-0.28,13.7541666666667
1612404,20110614,18,12,-0.28,13.7583333333333
1612404,20110614,18,18,-0.28,13.7625
1612404,20110614,18,24,-0.28,13.7666666666667
1612404,20110614,18,30,-0.27,13.7708333333333
1612404,20110614,18,36,-0.26,13.775
1612404,20110614,18,42,-0.25,13.7791666666667
1612404,20110614,18,48,-0.24,13.7833333333333
1612404,20110614,18,54,-0.22,13.7875
1612404,20110614,19,0,-0.21,13.7916666666667
1612404,20110614,19,6,-0.19,13.7958333333333
1612404,20110614,19,12,-0.16,13.8
1612404,20110614,19,18,-0.14,13.8041666666667
1612404,20110614,19,24,-0.11,13.8083333333333
1612404,20110614,19,30,-0.09,13.8125
1612404,20110614,19,36,-0.06,13.8166666666667
1612404,20110614,19,42,-0.03,13.8208333333333
1612404,20110614,19,48,0.01,13.825
1612404,20110614,19,54,0.04,13.8291666666667
1612404,20110614,20,0,0.08,13.8333333333333
1612404,20110614,20,6,0.12,13.8375
1612404,20110614,20,12,0.16,13.8416666666667
1612404,20110614,20,18,0.2,13.8458333333333
1612404,20110614,20,24,0.24,13.85
1612404,20110614,20,30,0.29,13.8541666666667
1612404,20110614,20,36,0.33,13.8583333333333
1612404,20110614,20,42,0.38,13.8625
1612404,20110614,20,48,0.43,13.8666666666667
1612404,20110614,20,54,0.48,13.8708333333333
1612404,20110614,21,0,0.53,13.875
1612404,20110614,21,6,0.59,13.8791666666667
1612404,20110614,21,12,0.64,13.8833333333333
1612404,20110614,21,18,0.7,13.8875
1612404,20110614,21,24,0.75,13.8916666666667
1612404,20110614,21,30,0.81,13.8958333333333
1612404,20110614,21,36,0.86,13.9
1612404,20110614,21,42,0.92,13.9041666666667
1612404,20110614,21,48,0.98,13.9083333333333
1612404,20110614,21,54,1.04,13.9125
1612404,20110614,22,0,1.1,13.9166666666667
1612404,20110614,22,6,1.16,13.9208333333333
1612404,20110614,22,12,1.22,13.925
1612404,20110614,22,18,1.27,13.9291666666667
1612404,20110614,22,24,1.33,13.9333333333333
1612404,20110614,22,30,1.39,13.9375
1612404,20110614,22,36,1.45,13.9416666666667
1612404,20110614,22,42,1.51,13.9458333333333
1612404,20110614,22,48,1.56,13.95
1612404,20110614,22,54,1.62,13.9541666666667
1612404,20110614,23,0,1.67,13.9583333333333
1612404,20110614,23,6,1.73,13.9625
1612404,20110614,23,12,1.78,13.9666666666667
1612404,20110614,23,18,1.83,13.9708333333333
1612404,20110614,23,24,1.88,13.975
1612404,20110614,23,30,1.93,13.9791666666667
1612404,20110614,23,36,1.97,13.9833333333333
1612404,20110614,23,42,2.01,13.9875
1612404,20110614,23,48,2.06,13.9916666666667
1612404,20110614,23,54,2.1,13.9958333333333
1612404,20110615,0,0,2.14,14
1612404,20110615,0,6,2.18,14.0041666666667
1612404,20110615,0,12,2.21,14.0083333333333
1612404,20110615,0,18,2.25,14.0125
1612404,20110615,0,24,2.28,14.0166666666667
1612404,20110615,0,30,2.31,14.0208333333333
1612404,20110615,0,36,2.34,14.025
1612404,20110615,0,42,2.37,14.0291666666667
1612404,20110615,0,48,2.39,14.0333333333333
1612404,20110615,0,54,2.41,14.0375
1612404,20110615,1,0,2.43,14.0416666666667
1612404,20110615,1,6,2.45,14.0458333333333
1612404,20110615,1,12,2.46,14.05
1612404,20110615,1,18,2.48,14.0541666666667
1612404,20110615,1,24,2.49,14.0583333333333
1612404,20110615,1,30,2.49,14.0625
1612404,20110615,1,36,2.5,14.0666666666667
1612404,20110615,1,42,2.5,14.0708333333333
1612404,20110615,1,48,2.51,14.075
1612404,20110615,1,54,2.5,14.0791666666667
1612404,20110615,2,0,2.5,14.0833333333333
1612404,20110615,2,6,2.49,14.0875
1612404,20110615,2,12,2.48,14.0916666666667
1612404,20110615,2,18,2.47,14.0958333333333
1612404,20110615,2,24,2.46,14.1
1612404,20110615,2,30,2.44,14.1041666666667
1612404,20110615,2,36,2.42,14.1083333333333
1612404,20110615,2,42,2.4,14.1125
1612404,20110615,2,48,2.38,14.1166666666667
1612404,20110615,2,54,2.35,14.1208333333333
1612404,20110615,3,0,2.33,14.125
1612404,20110615,3,6,2.29,14.1291666666667
1612404,20110615,3,12,2.26,14.1333333333333
1612404,20110615,3,18,2.23,14.1375
1612404,20110615,3,24,2.19,14.1416666666667
1612404,20110615,3,30,2.16,14.1458333333333
1612404,20110615,3,36,2.12,14.15
1612404,20110615,3,42,2.07,14.1541666666667
1612404,20110615,3,48,2.03,14.1583333333333
1612404,20110615,3,54,1.99,14.1625
1612404,20110615,4,0,1.94,14.1666666666667
1612404,20110615,4,6,1.9,14.1708333333333
1612404,20110615,4,12,1.85,14.175
1612404,20110615,4,18,1.8,14.1791666666667
1612404,20110615,4,24,1.75,14.1833333333333
1612404,20110615,4,30,1.7,14.1875
1612404,20110615,4,36,1.65,14.1916666666667
1612404,20110615,4,42,1.6,14.1958333333333
1612404,20110615,4,48,1.55,14.2
1612404,20110615,4,54,1.49,14.2041666666667
1612404,20110615,5,0,1.44,14.2083333333333
1612404,20110615,5,6,1.39,14.2125
1612404,20110615,5,12,1.34,14.2166666666667
1612404,20110615,5,18,1.28,14.2208333333333
1612404,20110615,5,24,1.23,14.225
1612404,20110615,5,30,1.17,14.2291666666667
1612404,20110615,5,36,1.12,14.2333333333333
1612404,20110615,5,42,1.07,14.2375
1612404,20110615,5,48,1.02,14.2416666666667
1612404,20110615,5,54,0.97,14.2458333333333
1612404,20110615,6,0,0.92,14.25
1612404,20110615,6,6,0.87,14.2541666666667
1612404,20110615,6,12,0.82,14.2583333333333
1612404,20110615,6,18,0.77,14.2625
1612404,20110615,6,24,0.73,14.2666666666667
1612404,20110615,6,30,0.68,14.2708333333333
1612404,20110615,6,36,0.63,14.275
1612404,20110615,6,42,0.59,14.2791666666667
1612404,20110615,6,48,0.55,14.2833333333333
1612404,20110615,6,54,0.51,14.2875
1612404,20110615,7,0,0.48,14.2916666666667
1612404,20110615,7,6,0.44,14.2958333333333
1612404,20110615,7,12,0.41,14.3
1612404,20110615,7,18,0.37,14.3041666666667
1612404,20110615,7,24,0.34,14.3083333333333
1612404,20110615,7,30,0.31,14.3125
1612404,20110615,7,36,0.29,14.3166666666667
1612404,20110615,7,42,0.26,14.3208333333333
1612404,20110615,7,48,0.24,14.325
1612404,20110615,7,54,0.22,14.3291666666667
1612404,20110615,8,0,0.2,14.3333333333333
1612404,20110615,8,6,0.18,14.3375
1612404,20110615,8,12,0.16,14.3416666666667
1612404,20110615,8,18,0.15,14.3458333333333
1612404,20110615,8,24,0.14,14.35
1612404,20110615,8,30,0.12,14.3541666666667
1612404,20110615,8,36,0.11,14.3583333333333
1612404,20110615,8,42,0.11,14.3625
1612404,20110615,8,48,0.1,14.3666666666667
1612404,20110615,8,54,0.1,14.3708333333333
1612404,20110615,9,0,0.1,14.375
1612404,20110615,9,6,0.1,14.3791666666667
1612404,20110615,9,12,0.1,14.3833333333333
1612404,20110615,9,18,0.1,14.3875
1612404,20110615,9,24,0.1,14.3916666666667
1612404,20110615,9,30,0.1,14.3958333333333
1612404,20110615,9,36,0.11,14.4
1612404,20110615,9,42,0.12,14.4041666666667
1612404,20110615,9,48,0.13,14.4083333333333
1612404,20110615,9,54,0.14,14.4125
1612404,20110615,10,0,0.15,14.4166666666667
1612404,20110615,10,6,0.16,14.4208333333333
1612404,20110615,10,12,0.17,14.425
1612404,20110615,10,18,0.19,14.4291666666667
1612404,20110615,10,24,0.2,14.4333333333333
1612404,20110615,10,30,0.21,14.4375
1612404,20110615,10,36,0.23,14.4416666666667
1612404,20110615,10,42,0.25,14.4458333333333
1612404,20110615,10,48,0.26,14.45
1612404,20110615,10,54,0.28,14.4541666666667
1612404,20110615,11,0,0.3,14.4583333333333
1612404,20110615,11,6,0.31,14.4625
1612404,20110615,11,12,0.33,14.4666666666667
1612404,20110615,11,18,0.35,14.4708333333333
1612404,20110615,11,24,0.36,14.475
1612404,20110615,11,30,0.38,14.4791666666667
1612404,20110615,11,36,0.4,14.4833333333333
1612404,20110615,11,42,0.41,14.4875
1612404,20110615,11,48,0.43,14.4916666666667
1612404,20110615,11,54,0.44,14.4958333333333
1612404,20110615,12,0,0.45,14.5
1612404,20110615,12,6,0.47,14.5041666666667
1612404,20110615,12,12,0.48,14.5083333333333
1612404,20110615,12,18,0.49,14.5125
1612404,20110615,12,24,0.5,14.5166666666667
1612404,20110615,12,30,0.52,14.5208333333333
1612404,20110615,12,36,0.52,14.525
1612404,20110615,12,42,0.53,14.5291666666667
1612404,20110615,12,48,0.54,14.5333333333333
1612404,20110615,12,54,0.55,14.5375
1612404,20110615,13,0,0.55,14.5416666666667
1612404,20110615,13,6,0.56,14.5458333333333
1612404,20110615,13,12,0.56,14.55
1612404,20110615,13,18,0.57,14.5541666666667
1612404,20110615,13,24,0.57,14.5583333333333
1612404,20110615,13,30,0.57,14.5625
1612404,20110615,13,36,0.58,14.5666666666667
1612404,20110615,13,42,0.58,14.5708333333333
1612404,20110615,13,48,0.57,14.575
1612404,20110615,13,54,0.57,14.5791666666667
1612404,20110615,14,0,0.57,14.5833333333333
1612404,20110615,14,6,0.56,14.5875
1612404,20110615,14,12,0.56,14.5916666666667
1612404,20110615,14,18,0.55,14.5958333333333
1612404,20110615,14,24,0.54,14.6
1612404,20110615,14,30,0.53,14.6041666666667
1612404,20110615,14,36,0.52,14.6083333333333
1612404,20110615,14,42,0.51,14.6125
1612404,20110615,14,48,0.5,14.6166666666667
1612404,20110615,14,54,0.49,14.6208333333333
1612404,20110615,15,0,0.47,14.625
1612404,20110615,15,6,0.45,14.6291666666667
1612404,20110615,15,12,0.44,14.6333333333333
1612404,20110615,15,18,0.42,14.6375
1612404,20110615,15,24,0.4,14.6416666666667
1612404,20110615,15,30,0.38,14.6458333333333
1612404,20110615,15,36,0.36,14.65
1612404,20110615,15,42,0.33,14.6541666666667
1612404,20110615,15,48,0.31,14.6583333333333
1612404,20110615,15,54,0.29,14.6625
1612404,20110615,16,0,0.27,14.6666666666667
1612404,20110615,16,6,0.25,14.6708333333333
1612404,20110615,16,12,0.22,14.675
1612404,20110615,16,18,0.2,14.6791666666667
1612404,20110615,16,24,0.17,14.6833333333333
1612404,20110615,16,30,0.15,14.6875
1612404,20110615,16,36,0.13,14.6916666666667
1612404,20110615,16,42,0.1,14.6958333333333
1612404,20110615,16,48,0.08,14.7
1612404,20110615,16,54,0.06,14.7041666666667
1612404,20110615,17,0,0.04,14.7083333333333
1612404,20110615,17,6,0.01,14.7125
1612404,20110615,17,12,-0.01,14.7166666666667
1612404,20110615,17,18,-0.03,14.7208333333333
1612404,20110615,17,24,-0.05,14.725
1612404,20110615,17,30,-0.07,14.7291666666667
1612404,20110615,17,36,-0.09,14.7333333333333
1612404,20110615,17,42,-0.11,14.7375
1612404,20110615,17,48,-0.12,14.7416666666667
1612404,20110615,17,54,-0.14,14.7458333333333
1612404,20110615,18,0,-0.15,14.75
1612404,20110615,18,6,-0.17,14.7541666666667
1612404,20110615,18,12,-0.18,14.7583333333333
1612404,20110615,18,18,-0.19,14.7625
1612404,20110615,18,24,-0.2,14.7666666666667
1612404,20110615,18,30,-0.21,14.7708333333333
1612404,20110615,18,36,-0.22,14.775
1612404,20110615,18,42,-0.22,14.7791666666667
1612404,20110615,18,48,-0.22,14.7833333333333
1612404,20110615,18,54,-0.22,14.7875
1612404,20110615,19,0,-0.22,14.7916666666667
1612404,20110615,19,6,-0.22,14.7958333333333
1612404,20110615,19,12,-0.22,14.8
1612404,20110615,19,18,-0.21,14.8041666666667
1612404,20110615,19,24,-0.2,14.8083333333333
1612404,20110615,19,30,-0.19,14.8125
1612404,20110615,19,36,-0.17,14.8166666666667
1612404,20110615,19,42,-0.16,14.8208333333333
1612404,20110615,19,48,-0.14,14.825
1612404,20110615,19,54,-0.12,14.8291666666667
1612404,20110615,20,0,-0.1,14.8333333333333
1612404,20110615,20,6,-0.07,14.8375
1612404,20110615,20,12,-0.05,14.8416666666667
1612404,20110615,20,18,-0.02,14.8458333333333
1612404,20110615,20,24,0.01,14.85
1612404,20110615,20,30,0.05,14.8541666666667
1612404,20110615,20,36,0.08,14.8583333333333
1612404,20110615,20,42,0.11,14.8625
1612404,20110615,20,48,0.15,14.8666666666667
1612404,20110615,20,54,0.19,14.8708333333333
1612404,20110615,21,0,0.23,14.875
1612404,20110615,21,6,0.28,14.8791666666667
1612404,20110615,21,12,0.32,14.8833333333333
1612404,20110615,21,18,0.37,14.8875
1612404,20110615,21,24,0.41,14.8916666666667
1612404,20110615,21,30,0.46,14.8958333333333
1612404,20110615,21,36,0.51,14.9
1612404,20110615,21,42,0.56,14.9041666666667
1612404,20110615,21,48,0.61,14.9083333333333
1612404,20110615,21,54,0.67,14.9125
1612404,20110615,22,0,0.72,14.9166666666667
1612404,20110615,22,6,0.78,14.9208333333333
1612404,20110615,22,12,0.83,14.925
1612404,20110615,22,18,0.89,14.9291666666667
1612404,20110615,22,24,0.94,14.9333333333333
1612404,20110615,22,30,1,14.9375
1612404,20110615,22,36,1.06,14.9416666666667
1612404,20110615,22,42,1.12,14.9458333333333
1612404,20110615,22,48,1.17,14.95
1612404,20110615,22,54,1.23,14.9541666666667
1612404,20110615,23,0,1.29,14.9583333333333
1612404,20110615,23,6,1.35,14.9625
1612404,20110615,23,12,1.4,14.9666666666667
1612404,20110615,23,18,1.46,14.9708333333333
1612404,20110615,23,24,1.52,14.975
1612404,20110615,23,30,1.57,14.9791666666667
1612404,20110615,23,36,1.62,14.9833333333333
1612404,20110615,23,42,1.68,14.9875
1612404,20110615,23,48,1.73,14.9916666666667
1612404,20110615,23,54,1.78,14.9958333333333
1612404,20110616,0,0,1.83,15
1612404,20110616,0,6,1.88,15.0041666666667
1612404,20110616,0,12,1.92,15.0083333333333
1612404,20110616,0,18,1.97,15.0125
1612404,20110616,0,24,2.01,15.0166666666667
1612404,20110616,0,30,2.05,15.0208333333333
1612404,20110616,0,36,2.09,15.025
1612404,20110616,0,42,2.13,15.0291666666667
1612404,20110616,0,48,2.17,15.0333333333333
1612404,20110616,0,54,2.2,15.0375
1612404,20110616,1,0,2.24,15.0416666666667
1612404,20110616,1,6,2.27,15.0458333333333
1612404,20110616,1,12,2.3,15.05
1612404,20110616,1,18,2.33,15.0541666666667
1612404,20110616,1,24,2.35,15.0583333333333
1612404,20110616,1,30,2.38,15.0625
1612404,20110616,1,36,2.4,15.0666666666667
1612404,20110616,1,42,2.41,15.0708333333333
1612404,20110616,1,48,2.43,15.075
1612404,20110616,1,54,2.45,15.0791666666667
1612404,20110616,2,0,2.46,15.0833333333333
1612404,20110616,2,6,2.47,15.0875
1612404,20110616,2,12,2.48,15.0916666666667
1612404,20110616,2,18,2.48,15.0958333333333
1612404,20110616,2,24,2.49,15.1
1612404,20110616,2,30,2.49,15.1041666666667
1612404,20110616,2,36,2.48,15.1083333333333
1612404,20110616,2,42,2.48,15.1125
1612404,20110616,2,48,2.47,15.1166666666667
1612404,20110616,2,54,2.46,15.1208333333333
1612404,20110616,3,0,2.45,15.125
1612404,20110616,3,6,2.44,15.1291666666667
1612404,20110616,3,12,2.42,15.1333333333333
1612404,20110616,3,18,2.4,15.1375
1612404,20110616,3,24,2.38,15.1416666666667
1612404,20110616,3,30,2.36,15.1458333333333
1612404,20110616,3,36,2.33,15.15
1612404,20110616,3,42,2.31,15.1541666666667
1612404,20110616,3,48,2.28,15.1583333333333
1612404,20110616,3,54,2.24,15.1625
1612404,20110616,4,0,2.21,15.1666666666667
1612404,20110616,4,6,2.18,15.1708333333333
1612404,20110616,4,12,2.14,15.175
1612404,20110616,4,18,2.1,15.1791666666667
1612404,20110616,4,24,2.06,15.1833333333333
1612404,20110616,4,30,2.02,15.1875
1612404,20110616,4,36,1.98,15.1916666666667
1612404,20110616,4,42,1.93,15.1958333333333
1612404,20110616,4,48,1.88,15.2
1612404,20110616,4,54,1.84,15.2041666666667
1612404,20110616,5,0,1.79,15.2083333333333
1612404,20110616,5,6,1.74,15.2125
1612404,20110616,5,12,1.69,15.2166666666667
1612404,20110616,5,18,1.64,15.2208333333333
1612404,20110616,5,24,1.59,15.225
1612404,20110616,5,30,1.54,15.2291666666667
1612404,20110616,5,36,1.49,15.2333333333333
1612404,20110616,5,42,1.43,15.2375
1612404,20110616,5,48,1.38,15.2416666666667
1612404,20110616,5,54,1.33,15.2458333333333
1612404,20110616,6,0,1.27,15.25
1612404,20110616,6,6,1.22,15.2541666666667
1612404,20110616,6,12,1.17,15.2583333333333
1612404,20110616,6,18,1.12,15.2625
1612404,20110616,6,24,1.06,15.2666666666667
1612404,20110616,6,30,1.01,15.2708333333333
1612404,20110616,6,36,0.96,15.275
1612404,20110616,6,42,0.91,15.2791666666667
1612404,20110616,6,48,0.86,15.2833333333333
1612404,20110616,6,54,0.81,15.2875
1612404,20110616,7,0,0.76,15.2916666666667
1612404,20110616,7,6,0.71,15.2958333333333
1612404,20110616,7,12,0.67,15.3
1612404,20110616,7,18,0.62,15.3041666666667
1612404,20110616,7,24,0.58,15.3083333333333
1612404,20110616,7,30,0.53,15.3125
1612404,20110616,7,36,0.5,15.3166666666667
1612404,20110616,7,42,0.46,15.3208333333333
1612404,20110616,7,48,0.42,15.325
1612404,20110616,7,54,0.38,15.3291666666667
1612404,20110616,8,0,0.35,15.3333333333333
1612404,20110616,8,6,0.32,15.3375
1612404,20110616,8,12,0.29,15.3416666666667
1612404,20110616,8,18,0.26,15.3458333333333
1612404,20110616,8,24,0.24,15.35
1612404,20110616,8,30,0.21,15.3541666666667
1612404,20110616,8,36,0.19,15.3583333333333
1612404,20110616,8,42,0.17,15.3625
1612404,20110616,8,48,0.15,15.3666666666667
1612404,20110616,8,54,0.13,15.3708333333333
1612404,20110616,9,0,0.12,15.375
1612404,20110616,9,6,0.11,15.3791666666667
1612404,20110616,9,12,0.1,15.3833333333333
1612404,20110616,9,18,0.09,15.3875
1612404,20110616,9,24,0.08,15.3916666666667
1612404,20110616,9,30,0.07,15.3958333333333
1612404,20110616,9,36,0.07,15.4
1612404,20110616,9,42,0.07,15.4041666666667
1612404,20110616,9,48,0.07,15.4083333333333
1612404,20110616,9,54,0.07,15.4125
1612404,20110616,10,0,0.07,15.4166666666667
1612404,20110616,10,6,0.07,15.4208333333333
1612404,20110616,10,12,0.08,15.425
1612404,20110616,10,18,0.08,15.4291666666667
1612404,20110616,10,24,0.09,15.4333333333333
1612404,20110616,10,30,0.1,15.4375
1612404,20110616,10,36,0.11,15.4416666666667
1612404,20110616,10,42,0.12,15.4458333333333
1612404,20110616,10,48,0.13,15.45
1612404,20110616,10,54,0.14,15.4541666666667
1612404,20110616,11,0,0.15,15.4583333333333
1612404,20110616,11,6,0.17,15.4625
1612404,20110616,11,12,0.18,15.4666666666667
1612404,20110616,11,18,0.2,15.4708333333333
1612404,20110616,11,24,0.22,15.475
1612404,20110616,11,30,0.23,15.4791666666667
1612404,20110616,11,36,0.25,15.4833333333333
1612404,20110616,11,42,0.27,15.4875
1612404,20110616,11,48,0.28,15.4916666666667
1612404,20110616,11,54,0.3,15.4958333333333
1612404,20110616,12,0,0.31,15.5
1612404,20110616,12,6,0.33,15.5041666666667
1612404,20110616,12,12,0.35,15.5083333333333
1612404,20110616,12,18,0.36,15.5125
1612404,20110616,12,24,0.38,15.5166666666667
1612404,20110616,12,30,0.4,15.5208333333333
1612404,20110616,12,36,0.41,15.525
1612404,20110616,12,42,0.43,15.5291666666667
1612404,20110616,12,48,0.44,15.5333333333333
1612404,20110616,12,54,0.45,15.5375
1612404,20110616,13,0,0.47,15.5416666666667
1612404,20110616,13,6,0.48,15.5458333333333
1612404,20110616,13,12,0.49,15.55
1612404,20110616,13,18,0.5,15.5541666666667
1612404,20110616,13,24,0.51,15.5583333333333
1612404,20110616,13,30,0.52,15.5625
1612404,20110616,13,36,0.53,15.5666666666667
1612404,20110616,13,42,0.53,15.5708333333333
1612404,20110616,13,48,0.54,15.575
1612404,20110616,13,54,0.55,15.5791666666667
1612404,20110616,14,0,0.55,15.5833333333333
1612404,20110616,14,6,0.56,15.5875
1612404,20110616,14,12,0.56,15.5916666666667
1612404,20110616,14,18,0.57,15.5958333333333
1612404,20110616,14,24,0.57,15.6
1612404,20110616,14,30,0.57,15.6041666666667
1612404,20110616,14,36,0.57,15.6083333333333
1612404,20110616,14,42,0.57,15.6125
1612404,20110616,14,48,0.56,15.6166666666667
1612404,20110616,14,54,0.56,15.6208333333333
1612404,20110616,15,0,0.55,15.625
1612404,20110616,15,6,0.55,15.6291666666667
1612404,20110616,15,12,0.54,15.6333333333333
1612404,20110616,15,18,0.53,15.6375
1612404,20110616,15,24,0.52,15.6416666666667
1612404,20110616,15,30,0.52,15.6458333333333
1612404,20110616,15,36,0.5,15.65
1612404,20110616,15,42,0.49,15.6541666666667
1612404,20110616,15,48,0.48,15.6583333333333
1612404,20110616,15,54,0.46,15.6625
1612404,20110616,16,0,0.45,15.6666666666667
1612404,20110616,16,6,0.43,15.6708333333333
1612404,20110616,16,12,0.41,15.675
1612404,20110616,16,18,0.4,15.6791666666667
1612404,20110616,16,24,0.38,15.6833333333333
1612404,20110616,16,30,0.36,15.6875
1612404,20110616,16,36,0.34,15.6916666666667
1612404,20110616,16,42,0.32,15.6958333333333
1612404,20110616,16,48,0.3,15.7
1612404,20110616,16,54,0.28,15.7041666666667
1612404,20110616,17,0,0.26,15.7083333333333
1612404,20110616,17,6,0.24,15.7125
1612404,20110616,17,12,0.22,15.7166666666667
1612404,20110616,17,18,0.19,15.7208333333333
1612404,20110616,17,24,0.17,15.725
1612404,20110616,17,30,0.15,15.7291666666667
1612404,20110616,17,36,0.13,15.7333333333333
1612404,20110616,17,42,0.11,15.7375
1612404,20110616,17,48,0.09,15.7416666666667
1612404,20110616,17,54,0.07,15.7458333333333
1612404,20110616,18,0,0.06,15.75
1612404,20110616,18,6,0.04,15.7541666666667
1612404,20110616,18,12,0.02,15.7583333333333
1612404,20110616,18,18,0,15.7625
1612404,20110616,18,24,-0.02,15.7666666666667
1612404,20110616,18,30,-0.03,15.7708333333333
1612404,20110616,18,36,-0.05,15.775
1612404,20110616,18,42,-0.06,15.7791666666667
1612404,20110616,18,48,-0.07,15.7833333333333
1612404,20110616,18,54,-0.09,15.7875
1612404,20110616,19,0,-0.1,15.7916666666667
1612404,20110616,19,6,-0.1,15.7958333333333
1612404,20110616,19,12,-0.11,15.8
1612404,20110616,19,18,-0.12,15.8041666666667
1612404,20110616,19,24,-0.12,15.8083333333333
1612404,20110616,19,30,-0.13,15.8125
1612404,20110616,19,36,-0.13,15.8166666666667
1612404,20110616,19,42,-0.13,15.8208333333333
1612404,20110616,19,48,-0.12,15.825
1612404,20110616,19,54,-0.12,15.8291666666667
1612404,20110616,20,0,-0.11,15.8333333333333
1612404,20110616,20,6,-0.11,15.8375
1612404,20110616,20,12,-0.1,15.8416666666667
1612404,20110616,20,18,-0.09,15.8458333333333
1612404,20110616,20,24,-0.07,15.85
1612404,20110616,20,30,-0.05,15.8541666666667
1612404,20110616,20,36,-0.04,15.8583333333333
1612404,20110616,20,42,-0.01,15.8625
1612404,20110616,20,48,0.01,15.8666666666667
1612404,20110616,20,54,0.03,15.8708333333333
1612404,20110616,21,0,0.06,15.875
1612404,20110616,21,6,0.09,15.8791666666667
1612404,20110616,21,12,0.12,15.8833333333333
1612404,20110616,21,18,0.15,15.8875
1612404,20110616,21,24,0.19,15.8916666666667
1612404,20110616,21,30,0.22,15.8958333333333
1612404,20110616,21,36,0.26,15.9
1612404,20110616,21,42,0.3,15.9041666666667
1612404,20110616,21,48,0.34,15.9083333333333
1612404,20110616,21,54,0.38,15.9125
1612404,20110616,22,0,0.43,15.9166666666667
